"Date","q","h","e","p","r"
1991-06-20,5.18263450931029,45.59,2.4,0.3,3.03
1991-06-21,13.3234736495654,45.6,1.2,0,3.03
1991-06-22,8.64545879243148,45.63,3.2,0,3.03
1991-06-23,7.47041377889684,45.647,2.8,0,3.03
1991-06-24,6.69748562160019,45.673,4.1,0,3.03
1991-06-25,5.9779650094462,45.69,3.8,0,3.03
1991-06-26,5.57117894807834,45.693,2,0,3.03
1991-06-27,5.43965566480194,45.703,1.8,0,3.04
1991-06-28,5.43965566480194,45.71,1.9,0,3.04
1991-06-29,5.43965566480194,45.71,2.8,0.1,3.04
1991-06-30,5.57117894807834,45.72,2,0,3.04
1991-07-01,5.43965566480194,45.73,2.2,0,3.04
1991-07-02,5.05710898940789,45.73,1.3,0,3.04
1991-07-03,4.69230626783197,45.74,3.2,0,3.04
1991-07-04,4.57458360974202,45.75,1.9,0,3.04
1991-07-05,4.9335550361983,45.753,4.9,0,3.04
1991-07-06,4.57458360974202,45.76,3.2,13.5,3.04
1991-07-07,4.81195876534065,45.78,3.6,0,3.04
1991-07-08,6.84774428409125,45.78,2.9,0,3.04
1991-07-09,5.57117894807834,45.78,2.9,0,3.04
1991-07-10,5.43965566480194,45.79,3.4,0,3.04
1991-07-11,4.9335550361983,45.79,3.6,0,3.04
1991-07-12,4.69230626783197,45.79,2,0,3.04
1991-07-13,4.4587768319428,45.79,2.5,0,3.04
1991-07-14,4.34487194983263,45.8,2.9,0,3.04
1991-07-15,4.4587768319428,45.8,2.7,0,3.04
1991-07-16,4.34487194983263,45.8,3.9,0,3.04
1991-07-17,4.1227118052097,45.8,3.7,0,3.04
1991-07-18,3.70059604709979,45.8,3.1,0,3.04
1991-07-19,3.70059604709979,45.8,4.6,0,3.04
1991-07-20,3.70059604709979,45.79,4.3,0,3.04
1991-07-21,3.30733198413937,45.79,5,0,3.04
1991-07-22,3.12123478396574,45.79,4.3,0,3.04
1991-07-23,3.90799077874446,45.79,6.8,0,3.04
1991-07-24,3.90799077874446,45.79,2.5,0,3.04
1991-07-25,4.01442844356286,45.79,4.6,0,3.04
1991-07-26,3.90799077874446,45.79,5.2,0,3.04
1991-07-27,3.70059604709979,45.8,4.8,0,3.04
1991-07-28,3.90799077874446,45.8,4.6,0,3.04
1991-07-29,3.80338469444433,45.8,3.8,0,3.04
1991-07-30,3.80338469444433,45.8,3.4,0,3.04
1991-07-31,4.01442844356286,45.797,4.1,0,3.04
1991-08-01,3.59961066557685,45.79,5.4,0,3.04
1991-08-02,3.12123478396574,45.78,3.9,0,3.04
1991-08-03,3.12123478396574,45.77,5.4,0,3.04
1991-08-04,3.12123478396574,45.77,4.5,0,3.04
1991-08-05,3.12123478396574,45.76,3.2,0,3.04
1991-08-06,3.30733198413937,45.75,4.7,0,3.04
1991-08-07,3.03076981761537,45.75,3.4,0,3.04
1991-08-08,2.85493528367108,45.74,2.5,0,3.04
1991-08-09,2.9420081188694,45.73,5.5,0,3.04
1991-08-10,3.12123478396574,45.72,5.4,0,3.04
1991-08-11,3.21341739158765,45.71,5.5,0,3.04
1991-08-12,3.21341739158765,45.7,3.5,0,3.04
1991-08-13,2.9420081188694,45.7,4.6,0,3.04
1991-08-14,2.52324341150193,45.7,3.4,0,3.04
1991-08-15,2.68579843339533,45.7,5.1,0,3.04
1991-08-16,2.85493528367108,45.73,4.8,0,3.04
1991-08-17,2.76953687718442,45.79,7.3,0,3.03
1991-08-18,2.21741285701116,45.79,5.5,0,3.03
1991-08-19,2.14488639638954,45.79,4.6,0,3.03
1991-08-20,2.60370545470308,45.68,4.3,0,4.98
1991-08-21,2.21741285701116,45.67,4.1,0,5.07
1991-08-22,2.36715385054225,45.66,3.1,0,5.07
1991-08-23,2.44439774175246,45.65,3.9,0.1,5.04
1991-08-24,2.60370545470308,45.64,4,0,5.07
1991-08-25,2.36715385054225,45.63,3.4,0,5.07
1991-08-26,2.9420081188694,45.617,3.4,0,9.81
1991-08-27,3.12123478396574,45.6,5.1,0,10.2
1991-08-28,2.60370545470308,45.59,4.8,0,10.5
1991-08-29,2.21741285701116,45.58,4.8,0,10.2
1991-08-30,2.21741285701116,45.57,3.9,0,10
1991-08-31,4.23285495305467,45.52,2.5,0,14.9
1991-09-01,4.34487194983263,45.52,2.5,0,14.9
1991-09-02,4.23285495305467,45.497,1.3,0,15
1991-09-03,3.59961066557685,45.48,4.8,0,15.7
1991-09-04,3.50041435084459,45.44,3.4,0,15
1991-09-05,3.30733198413937,45.42,5,0,15
1991-09-06,3.12123478396574,45.39,5.3,0,15.3
1991-09-07,3.12123478396574,45.37,6.9,0,15
1991-09-08,3.12123478396574,45.35,5.6,0,15
1991-09-09,3.30733198413937,45.35,2.7,0,15
1991-09-10,3.12123478396574,45.3,4.1,0,15
1991-09-11,3.12123478396574,45.27,2.6,0,15
1991-09-12,2.76953687718442,45.23,1.8,0,15
1991-09-13,2.60370545470308,45.2,2.8,0,15
1991-09-14,2.60370545470308,45.153,2.8,0,14.9
1991-09-15,2.85493528367108,45.17,2.8,0,14.9
1991-09-16,3.03076981761537,45.103,8.3,0,17.5
1991-09-17,3.30733198413937,45.35,5.3,0,19.9
1991-09-18,3.12123478396574,45.097,6.6,0,19.9
1991-09-19,3.12123478396574,44.943,5.9,0,19.9
1991-09-20,3.12123478396574,44.897,2,0,19.9
1991-09-21,2.60370545470308,44.847,4.5,0,19.9
1991-09-22,2.60370545470308,44.8,2.4,0,19.8
1991-09-23,3.70059604709979,44.76,6.1,0,19.8
1991-09-24,3.90799077874446,44.72,6.2,0,19.8
1991-09-25,2.76953687718442,44.68,2.9,0,19.8
1991-09-26,2.68579843339533,44.577,5,0,19.8
1991-09-27,2.76953687718442,44.607,6.4,0,19.8
1991-09-28,2.60370545470308,44.56,5.8,0,19.8
1991-09-29,3.30733198413937,44.517,5,0,19.8
1991-09-30,4.1227118052097,44.47,6.4,0,18.7
1991-10-01,9.25694389522425,44.43,6,0,9.2
1991-10-02,7.94140667684815,44.42,5.5,0.1,3.18
1991-10-03,7.94140667684815,44.42,5.2,0,3.18
1991-10-04,7.93703612130537,44.42,7.3,0,3.16
1991-10-05,7.93703612130537,44.41,4.2,0,3.16
1991-10-06,7.93703612130537,44.4,3.8,0,3.16
1991-10-07,7.93703612130537,44.4,5,0,3.16
1991-10-08,7.93703612130537,44.4,7.9,0,3.16
1991-10-09,7.93703612130537,44.4,3.3,0,3.16
1991-10-10,7.93703612130537,44.4,3.6,1.9,3.16
1991-10-11,7.93703612130537,44.4,3.7,0,3.16
1991-10-12,7.93703612130537,44.39,5,0,3.16
1991-10-13,7.93703612130537,44.39,5.5,0,3.16
1991-10-14,7.93703612130537,44.38,5,0,3.16
1991-10-15,8.40031500883981,44.37,6.3,0.8,5.28
1991-10-16,8.4025002866112,44.36,2.2,0,5.29
1991-10-17,8.4025002866112,44.36,4.8,0,5.29
1991-10-18,8.4025002866112,44.36,7.8,0,5.29
1991-10-19,8.4025002866112,44.35,7.4,0,5.29
1991-10-20,8.40031500883981,44.34,5.7,0,5.28
1991-10-21,8.40031500883981,44.33,5.7,0.4,5.28
1991-10-22,8.40031500883981,44.32,5.8,0,5.28
1991-10-23,8.40031500883981,44.307,7.6,0.2,5.28
1991-10-24,8.40031500883981,44.29,5,0,5.28
1991-10-25,8.40031500883981,44.277,6.7,0.5,5.28
1991-10-26,8.40031500883981,44.257,6.6,0,5.28
1991-10-27,8.40031500883981,44.237,6.8,0,5.28
1991-10-28,8.39812973106842,44.217,6.6,0,5.27
1991-10-29,8.39812973106842,44.197,6.8,0,5.27
1991-10-30,8.39812973106842,44.177,6,0,5.27
1991-10-31,8.39812973106842,44.16,3.7,1.3,5.27
1991-11-01,8.39812973106842,44.15,3.4,0.5,5.27
1991-11-02,8.4025002866112,44.14,2.6,1,5.29
1991-11-03,8.4025002866112,44.13,4,0,5.29
1991-11-04,8.08563500975981,44.123,6,0,3.84
1991-11-05,7.88021889924926,44.14,7.9,0.1,2.9
1991-11-06,7.88021889924926,44.13,7.6,0,2.9
1991-11-07,7.88021889924926,44.12,7.6,0,2.9
1991-11-08,7.88021889924926,44.11,8.9,0,2.9
1991-11-09,7.88021889924926,44.11,7.2,0,2.9
1991-11-10,7.88021889924926,44.11,6.5,0,2.9
1991-11-11,7.88021889924926,44.1,7.6,0.2,2.9
1991-11-12,7.88021889924926,44.1,6.2,14.9,2.9
1991-11-13,7.88021889924926,44.11,4.3,2.6,2.9
1991-11-14,7.88021889924926,44.11,5.3,4,2.9
1991-11-15,7.88021889924926,44.11,6.7,1,2.9
1991-11-16,7.88021889924926,44.1,4.9,0,2.9
1991-11-17,7.88021889924926,44.1,5.1,1,2.9
1991-11-18,7.88021889924926,44.1,6.4,0.2,2.9
1991-11-19,7.88021889924926,44.1,10.1,0,2.9
1991-11-20,7.88021889924926,44.1,2.3,0,2.9
1991-11-21,7.88021889924926,44.1,4.4,0.3,2.9
1991-11-22,7.88021889924926,44.1,8.3,0,2.9
1991-11-23,7.88021889924926,44.09,7.3,0,2.9
1991-11-24,7.88021889924926,44.08,7.6,0,2.9
1991-11-25,7.88021889924926,44.07,8.7,0,2.9
1991-11-26,7.88021889924926,44.06,7.5,0,2.9
1991-11-27,7.88021889924926,44.05,8.1,0,2.9
1991-11-28,7.88021889924926,44.033,11.5,4,2.9
1991-11-29,7.88021889924926,44.02,8.1,0,2.9
1991-11-30,7.88021889924926,44.02,4.1,0,2.9
1991-12-01,7.88021889924926,44.02,7.9,0,2.9
1991-12-02,7.88021889924926,44.013,5.5,0,2.9
1991-12-03,7.88021889924926,44.007,7.7,0,2.9
1991-12-04,7.88021889924926,44,12.9,39.9,2.9
1991-12-05,7.88021889924926,44,4,0,2.9
1991-12-06,7.88021889924926,43.96,7,0,2.9
1991-12-07,7.88021889924926,44,3.7,0.8,2.9
1991-12-08,7.88021889924926,44,4.6,11.6,2.9
1991-12-09,7.88021889924926,44,3.7,0.8,2.9
1991-12-10,7.88021889924926,44.003,6.2,0,2.9
1991-12-11,7.88021889924926,44.03,5.7,0,2.9
1991-12-12,7.88021889924926,44.04,4.3,0,2.9
1991-12-13,7.88021889924926,44.04,6,0,2.9
1991-12-14,7.88021889924926,44.04,8.1,0,2.9
1991-12-15,7.88021889924926,44.03,5.9,0,2.9
1991-12-16,7.88021889924926,44.027,6,0,2.9
1991-12-17,7.88021889924926,44.017,6.6,0,2.9
1991-12-18,7.88021889924926,44.007,7.1,0,2.9
1991-12-19,7.88021889924926,44,7.4,0,2.9
1991-12-20,7.88021889924926,44.003,7.9,21.7,2.9
1991-12-21,7.88021889924926,44.013,1.9,0.9,2.9
1991-12-22,7.88021889924926,44.023,3.7,0,2.9
1991-12-23,7.88021889924926,44.033,5.4,0,2.9
1991-12-24,7.88021889924926,44.043,7.4,0,2.9
1991-12-25,7.88021889924926,44.05,6.8,0,2.9
1991-12-26,7.88021889924926,44.05,6.4,5.7,2.9
1991-12-27,7.88021889924926,44.053,2.9,0,2.9
1991-12-28,7.88021889924926,44.063,7,0,2.9
1991-12-29,7.88021889924926,44.073,7.1,0,2.9
1991-12-30,7.88021889924926,44.083,7.4,0,2.9
1991-12-31,7.88021889924926,44.09,6,0,2.9
1992-01-01,7.88021889924926,44.093,6.3,0,2.9
1992-01-02,7.88021889924926,44.1,4.3,5.8,2.9
1992-01-03,7.88021889924926,44.1,6.4,0,2.9
1992-01-04,7.88021889924926,44.097,4.8,0,2.9
1992-01-05,7.88021889924926,44.087,7.4,0,2.9
1992-01-06,7.88021889924926,44.077,7.1,0,2.9
1992-01-07,7.88021889924926,44.07,7.9,0,2.9
1992-01-08,7.88021889924926,44.053,7.9,0,2.9
1992-01-09,7.88021889924926,44.06,11.4,0,2.9
1992-01-10,7.88021889924926,44.05,6.4,0.4,2.9
1992-01-11,7.88021889924926,44.03,2.9,0.5,2.9
1992-01-12,7.88021889924926,44.02,6.3,0,2.9
1992-01-13,7.87803362147787,44.003,10.9,0,2.89
1992-01-14,7.87803362147787,43.987,7.3,0,2.89
1992-01-15,7.87803362147787,43.967,5.9,0,2.89
1992-01-16,7.87803362147787,43.96,6.8,0,2.89
1992-01-17,7.87803362147787,43.947,4.8,0,2.89
1992-01-18,7.87803362147787,43.937,4.6,12.1,2.89
1992-01-19,7.87803362147787,43.927,6.2,0,2.89
1992-01-20,7.87803362147787,43.92,5.9,0.8,2.89
1992-01-21,7.87803362147787,43.92,10.5,0,2.89
1992-01-22,7.87803362147787,43.92,5,0,2.89
1992-01-23,7.87803362147787,43.907,3.2,0,2.89
1992-01-24,7.87803362147787,43.9,7.4,0,2.89
1992-01-25,7.87803362147787,43.89,4.1,0,2.89
1992-01-26,7.87803362147787,43.88,7.1,0,2.89
1992-01-27,7.87803362147787,43.87,6.3,0,2.89
1992-01-28,7.87803362147787,43.86,8.3,0,2.89
1992-01-29,7.87803362147787,43.86,8.1,0,2.89
1992-01-30,7.87803362147787,43.86,6.6,8.8,2.89
1992-01-31,7.87803362147787,43.85,6.5,12.2,2.89
1992-02-01,3.03076981761537,43.86,7.8,0,2.89
1992-02-02,6.54936330418754,43.87,5.7,0,2.89
1992-02-03,4.81195876534065,43.88,6.8,0,2.89
1992-02-04,3.80338469444433,43.88,8.5,0,2.89
1992-02-05,3.12123478396574,43.88,6.6,0,2.89
1992-02-06,2.85493528367108,43.88,8.3,0,2.89
1992-02-07,2.36715385054225,43.88,7.8,5.5,2.89
1992-02-08,2.14488639638954,43.88,7.8,0,2.89
1992-02-09,1.93650627956445,43.88,7.5,0,2.89
1992-02-10,1.80510414308327,43.88,6.7,0,2.89
1992-02-11,1.74161383121856,43.873,7.5,0,2.89
1992-02-12,2.29149710963547,43.86,6.7,0,2.89
1992-02-13,2.00444789181224,43.84,6.8,0,2.89
1992-02-14,1.93650627956445,43.81,6.2,1,2.89
1992-02-15,1.93650627956445,43.803,6.6,0,2.89
1992-02-16,1.80510414308327,43.79,7.6,0.8,2.89
1992-02-17,1.93650627956445,43.78,7.4,0,2.88
1992-02-18,1.8700633216972,43.76,6.6,0.4,2.88
1992-02-19,1.93650627956445,43.74,3.9,1.2,2.88
1992-02-20,1.80510414308327,43.74,4.6,1.7,2.88
1992-02-21,1.93650627956445,43.747,6.7,0,2.88
1992-02-22,1.8700633216972,43.73,7.6,0,2.88
1992-02-23,1.74161383121856,43.71,6.4,0,2.88
1992-02-24,1.67957743565131,43.7,7.8,0,2.88
1992-02-25,1.67957743565131,43.69,8.1,0,2.88
1992-02-26,1.80510414308327,43.68,10.1,0,2.88
1992-02-27,1.8700633216972,43.67,4.2,0,2.88
1992-02-28,2.14488639638954,43.66,5.8,10,2.88
1992-02-29,2.29149710963547,43.65,5.2,0.3,2.88
1992-03-01,2.14488639638954,43.64,7.4,0.3,2.88
1992-03-02,2.29149710963547,43.64,6.9,0.1,2.88
1992-03-03,2.21741285701116,43.65,7.7,0,2.88
1992-03-04,3.90799077874446,43.65,6.9,0,2.88
1992-03-05,3.40299287564228,43.65,6.4,0,2.88
1992-03-06,3.50041435084459,43.64,5,0,2.88
1992-03-07,3.59961066557685,43.62,6.6,0,2.88
1992-03-08,3.40299287564228,43.61,6.5,0,2.88
1992-03-09,3.40299287564228,43.6,6.9,0,2.88
1992-03-10,2.60370545470308,43.587,6.4,0,2.87
1992-03-11,3.03076981761537,43.52,5.7,0,2.87
1992-03-12,3.30733198413937,43.51,7.3,0,2.87
1992-03-13,2.52324341150193,43.5,7.8,0,2.87
1992-03-14,2.36715385054225,43.5,6,0,2.87
1992-03-15,2.00444789181224,43.5,3.8,0,2.87
1992-03-16,1.93650627956445,43.5,12.6,0,2.87
1992-03-17,1.93650627956445,43.5,1.1,0,2.87
1992-03-18,3.30733198413937,43.5,5.8,0,2.87
1992-03-19,3.40299287564228,43.5,11.2,0,2.87
1992-03-20,2.68579843339533,43.5,6.7,0,2.87
1992-03-21,2.07390299674596,43.5,10.1,0,2.87
1992-03-22,1.80510414308327,43.5,5.1,0,2.87
1992-03-23,1.55980639832579,43.48,6.6,0,2.87
1992-03-24,1.44567064581107,43.48,6.3,0,2.87
1992-03-25,2.00444789181224,43.47,4.8,0,2.87
1992-03-26,2.00444789181224,43.467,4.7,0,2.87
1992-03-27,1.93650627956445,43.45,5.7,0,2.87
1992-03-28,1.61897996739524,43.44,4.7,0,2.87
1992-03-29,1.39067820474109,43.427,8.3,0,2.87
1992-03-30,1.55980639832579,43.41,6.9,0,2.87
1992-03-31,2.29149710963547,43.4,5.7,0,2.86
1992-04-01,1.93650627956445,43.39,7.4,0,2.86
1992-04-02,1.74161383121856,43.38,3,0,2.86
1992-04-03,1.55980639832579,43.37,6.8,0,2.86
1992-04-04,1.74161383121856,43.35,4.9,0,2.86
1992-04-05,2.21741285701116,43.323,5.4,0,2.86
1992-04-06,7.96051110874436,43.31,5.9,0,2.86
1992-04-07,4.69230626783197,43.29,5.5,0,2.86
1992-04-08,3.40299287564228,43.27,6.1,0,2.86
1992-04-09,2.9420081188694,43.26,6.2,0,2.86
1992-04-10,2.76953687718442,43.25,6.3,0,2.86
1992-04-11,2.21741285701116,43.24,4.9,0,2.86
1992-04-12,2.21741285701116,43.23,6.2,0,2.86
1992-04-13,2.14488639638954,43.22,4.8,0,2.43
1992-04-14,3.59961066557685,43.21,4.9,0,2.43
1992-04-15,2.9420081188694,43.2,5.5,0,2.43
1992-04-16,2.29149710963547,43.2,6.7,0,2.43
1992-04-17,2.44439774175247,43.19,7.3,0,2.43
1992-04-18,2.60370545470308,43.18,7.2,0,2.43
1992-04-19,3.40299287564228,43.17,5.3,0,2.43
1992-04-20,3.30733198413937,43.17,4.7,0,2.43
1992-04-21,3.50041435084457,43.16,4.5,0,2.43
1992-04-22,2.68579843339533,43.15,4.2,0,2.43
1992-04-23,2.21741285701116,43.14,3.5,0,2.43
1992-04-24,2.00444789181224,43.13,6.8,0,2.43
1992-04-25,2.21741285701116,43.12,6,0,2.43
1992-04-26,2.76953687718442,43.11,5.8,0,2.43
1992-04-27,4.1227118052097,43.1,9.2,0,2.43
1992-04-28,3.03076981761537,43.09,7.3,0,2.43
1992-04-29,4.01442844356286,43.08,5.2,0.6,2.43
1992-04-30,2.00444789181224,43.07,3.2,0,2.43
1992-05-01,1.28476823688591,43.11,7.4,0,2.9
1992-05-02,1.55980639832579,43.1,8.7,0,2.9
1992-05-03,1.74161383121856,43.1,5.9,0,2.9
1992-05-04,3.03076981761538,43.09,5.8,0,2.9
1992-05-05,3.70059604709979,43.09,3.9,0,2.9
1992-05-06,2.21741285701116,43.09,5.7,0,2.01
1992-05-07,1.93650627956445,43.09,4.5,0,2
1992-05-08,2.00444789181224,43.08,3,0,2
1992-05-09,1.8700633216972,43.07,3.8,0,2
1992-05-10,2.07390299674596,43.06,5.8,0,2
1992-05-11,1.93650627956445,43.05,4,0,2
1992-05-12,2.85493528367108,43.04,3.9,4,2
1992-05-13,2.44439774175247,43.03,3.7,0,2
1992-05-14,2.60370545470308,43.03,5,0,2
1992-05-15,2.36715385054225,43.03,4.3,0,2
1992-05-16,2.85493528367108,43.02,4.2,0,2
1992-05-17,2.44439774175247,43.02,4.3,0,2
1992-05-18,2.14488639638954,43.02,3.5,0,2
1992-05-19,2.14488639638954,43.01,4.6,0,2
1992-05-20,2.14488639638954,43,6.1,0,2
1992-05-21,2.07390299674596,42.99,7.1,0,2
1992-05-22,1.93650627956445,42.98,3.4,0,2
1992-05-23,1.93650627956445,42.98,5.3,0,2
1992-05-24,1.93650627956445,42.97,3.2,0,2
1992-05-25,1.67957743565131,42.97,5.8,0,2
1992-05-26,0.955261174558899,42.97,5.2,0,2
1992-05-27,2.14488639638954,42.96,6.4,0,2
1992-05-28,2.14488639638954,42.957,3.8,0,2
1992-05-29,3.21341739158765,42.95,4.8,0,2
1992-05-30,2.85493528367108,42.95,4.5,0,2
1992-05-31,2.21741285701116,42.95,6,0,2
1992-06-01,1.93650627956445,42.94,2.9,0,2
1992-06-02,2.14488639638954,42.93,5.3,0,2
1992-06-03,2.14488639638954,42.92,4.4,0,2
1992-06-04,1.28476823688591,42.91,3.3,0,2
1992-06-05,1.74161383121856,42.9,4.8,0,2
1992-06-06,1.44567064581107,42.89,4.5,0,2
1992-06-07,0.526981414116429,42.88,5,0,2
1992-06-08,0.062671253504954,42.87,2.9,0,2
1992-06-09,0.370368529441252,42.86,3.5,0,2
1992-06-10,0.0703597814074307,42.85,3.9,0,2
1992-06-11,0.229894612038959,42.84,4.5,0,2
1992-06-12,1.13586141624424,42.83,3.8,5.2,2
1992-06-13,0.794254521600233,42.83,1.5,2.1,2
1992-06-14,0.955261174558899,42.833,4.6,23.5,2
1992-06-15,1.55980639832579,42.85,2.2,0,2
1992-06-16,0.913211709867299,42.84,2.4,0,2
1992-06-17,0.182261752495941,42.83,4.6,0,2
1992-06-18,0.4186588517593,42.82,4.8,0,2
1992-06-19,1.50204166055886,42.81,2.9,0,1.99
1992-06-20,1.55980639832579,42.8,3.7,0,1.99
1992-06-21,1.28476823688591,42.79,3.6,0,1.99
1992-06-22,0.526981414116429,42.78,4.8,0,1.99
1992-06-23,0.182261752495941,42.77,3.8,0,1.99
1992-06-24,0.141494300538083,42.76,5.5,0,1.99
1992-06-25,1.55980639832579,42.75,5.7,0,1.99
1992-06-26,1.50204166055886,42.74,5.5,0,1.99
1992-06-27,0.955261174558899,42.73,3.9,0,1.99
1992-06-28,0.470819133596283,42.72,3.3,0,1.99
1992-06-29,0.498391814410513,42.71,4.3,0,1.99
1992-06-30,0.167933266205205,42.7,2.9,0,1.99
1992-07-01,0.4186588517593,42.69,2.8,0,1.99
1992-07-02,1.33704914627083,42.68,4,0,1.99
1992-07-03,2.00444789181224,42.67,4.9,0,1.99
1992-07-04,1.80510414308327,42.66,3.7,0,1.99
1992-07-05,1.61897996739524,42.65,3,0,1.99
1992-07-06,0.913211709867299,42.65,4.6,0,1.99
1992-07-07,0.794254521600233,42.64,6.1,0,1.99
1992-07-08,0.4186588517593,42.63,3.6,0,1.99
1992-07-09,1.39067820474109,42.63,3.7,0,1.99
1992-07-10,1.23382019991419,42.62,4.6,0,1.99
1992-07-11,0.370368529441252,42.61,4.1,0.3,1.99
1992-07-12,0.062671253504954,42.6,0.3,3.3,1.99
1992-07-13,0.0373489541929945,42.6,2.2,0,1.99
1992-07-14,0.0786295441231441,42.59,4.4,0,1.99
1992-07-15,0.0874992930632323,42.58,5.7,0,1.99
1992-07-16,0.00868347234102626,42.57,2.5,0,1.99
1992-07-17,0.00868347234102626,42.57,4.9,0,1.99
1992-07-18,0.00513728746869272,42.56,5,0,1.99
1992-07-19,0.0874992930632323,42.55,3.2,0,1.99
1992-07-20,1.33704914627084,42.55,4.5,0,1.99
1992-07-21,1.93650627956445,42.54,4.3,0,1.99
1992-07-22,1.50204166055886,42.54,4.4,0,1.98
1992-07-23,0.872371255916004,42.53,3.1,0,1.98
1992-07-24,1.61897996739524,42.53,2.9,0,1.98
1992-07-25,1.67957743565131,42.52,2.7,0,1.98
1992-07-26,1.23382019991419,42.52,3.4,0,1.98
1992-07-27,0.651834775051408,42.51,5.8,0,1.98
1992-07-28,1.55980639832579,42.5,3.7,0,1.98
1992-07-29,1.74161383121856,42.49,5,0,1.98
1992-07-30,1.74161383121856,42.48,3.6,0,1.98
1992-07-31,1.61897996739524,42.47,3.1,0,1.98
1992-08-01,1.39067820474109,42.46,3.1,0,1.98
1992-08-02,1.28476823688591,42.46,3.1,0,1.98
1992-08-03,2.14488639638954,42.46,4.7,0,1.98
1992-08-04,2.14488639638954,42.45,2.8,11,1.98
1992-08-05,2.07390299674596,42.46,2.7,0,1.98
1992-08-06,1.74161383121856,42.45,2.7,0,1.98
1992-08-07,1.44567064581107,42.44,5.7,0,1.98
1992-08-08,0.955261174558899,42.43,9.7,0,1.98
1992-08-09,0.619014771047096,42.42,5.2,0,1.98
1992-08-10,0.304897572266383,42.41,4.1,0,1.98
1992-08-11,0.265696865739253,42.4,4.5,0,1.98
1992-08-12,0.0373489541929945,42.363,3.4,0,1.98
1992-08-13,0.00378814783883472,42.38,4.6,0,1.98
1992-08-14,0.0197829949051303,42.37,4.6,0,1.98
1992-08-15,0.0197829949051303,42.36,3.9,0,1.98
1992-08-16,0.0235168490548588,42.35,3.9,0,1.98
1992-08-17,0.00868347234102626,42.34,4.1,0,1.98
1992-08-18,0.00378814783883472,42.33,4.2,0,1.98
1992-08-19,0.00378814783883472,42.32,4.3,0,1.98
1992-08-20,7.67917334428148,42.31,4.7,0,1.98
1992-08-21,7.67917334428148,42.31,6.4,0,1.98
1992-08-22,7.67917334428148,42.3,11.9,0,1.98
1992-08-23,7.67917334428148,42.29,5.5,0,1.98
1992-08-24,7.67917334428148,42.29,6,0,1.98
1992-08-25,7.67698806651009,42.28,7.4,0,1.97
1992-08-26,7.67698806651009,42.27,3.2,0,1.97
1992-08-27,7.67698806651009,42.26,3.4,0,1.97
1992-08-28,7.67698806651009,42.26,2.2,0,1.97
1992-08-29,7.67698806651009,42.25,3.1,0,1.97
1992-08-30,7.67698806651009,42.24,4.3,0,1.97
1992-08-31,7.67698806651009,42.23,3.4,0,1.97
1992-09-01,7.67698806651009,42.223,8.1,0,1.97
1992-09-02,7.67698806651009,42.213,2.2,0,1.97
1992-09-03,7.67698806651009,42.207,6.4,0,1.97
1992-09-04,7.67698806651009,42.197,5.7,0,1.97
1992-09-05,7.67698806651009,42.193,1.2,0,1.97
1992-09-06,7.67698806651009,42.19,5.7,0,1.97
1992-09-07,7.67698806651009,42.18,1.2,0,1.97
1992-09-08,7.67698806651009,42.18,0,0,1.97
1992-09-09,7.67698806651009,42.17,0,0,1.97
1992-09-10,7.67698806651009,42.16,0,0,1.97
1992-09-11,7.67698806651009,42.15,5,0,1.97
1992-09-12,7.67698806651009,42.14,7.8,0,1.97
1992-09-13,7.67698806651009,42.13,3.9,0,1.97
1992-09-14,7.67698806651009,42.13,3.5,0,1.97
1992-09-15,7.67698806651009,42.12,7,0,1.97
1992-09-16,7.67698806651009,42.12,5.3,0,1.97
1992-09-17,7.67698806651009,42.11,2.2,0,1.97
1992-09-18,7.67698806651009,42.1,6,0,1.97
1992-09-19,7.67698806651009,42.09,10.6,0,1.97
1992-09-20,7.67698806651009,42.08,6.6,0,1.97
1992-09-21,7.67698806651009,42.07,10.6,0,1.97
1992-09-22,7.67698806651009,42.06,3.2,0.7,1.97
1992-09-23,7.67698806651009,42.05,1.2,0,1.97
1992-09-24,7.67698806651009,42.04,3.9,0,1.97
1992-09-25,7.67698806651009,42.03,8.1,0.4,1.97
1992-09-26,7.67698806651009,42.02,2.8,0,1.97
1992-09-27,7.67698806651009,42.01,2.2,0,1.97
1992-09-28,7.67698806651009,42,2.2,0,1.97
1992-09-29,7.6748027887387,41.99,4.3,0,1.96
1992-09-30,7.6748027887387,41.98,5.8,0,1.96
1992-10-01,7.6748027887387,41.97,3.9,0.9,1.96
1992-10-02,7.6748027887387,41.97,2.9,0,1.96
1992-10-03,7.6748027887387,41.96,7.8,0,1.96
1992-10-04,7.6748027887387,41.95,5.6,0,1.96
1992-10-05,7.6748027887387,41.94,3.2,0.5,1.96
1992-10-06,7.6748027887387,41.93,5.5,0,1.96
1992-10-07,7.6748027887387,41.92,8.2,0,1.96
1992-10-08,7.6748027887387,41.903,3.3,0,1.96
1992-10-09,7.6748027887387,41.91,5.5,0,1.96
1992-10-10,7.6748027887387,41.89,4.8,0,1.96
1992-10-11,7.6748027887387,41.88,5,0,1.96
1992-10-12,7.6748027887387,41.87,3.4,0,1.96
1992-10-13,7.6748027887387,41.87,5.7,0,1.96
1992-10-14,7.6748027887387,41.86,6.4,0,1.96
1992-10-15,7.6748027887387,41.85,7.5,0,1.96
1992-10-16,7.6748027887387,41.85,9.9,0,1.96
